id,practiceid,cptid,cptcode,chargeamt,allowedamt,createdby,createdDate,changedby,changeddate,deletedby,isdeleted,isactive,createdusertype,changedusertype,feescategoryid
11535,77,3928,77058,1800,1200,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11536,77,3929,77059,2500,1666.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11537,77,3934,77073,175,116.67,4,20-10-2015,3,20-09-2016,0,0,1,Users,Users,88
11538,77,3936,77076,180,120,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11539,77,3939,77081,120,80,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11540,77,1601,77082,90,60,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11541,77,4011,78012,120,80,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11542,77,4012,78013,310,206.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11543,77,4013,78014,360,240,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11544,77,4018,78070,360,240,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11545,77,4034,78185,340,226.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11546,77,4041,78205,645,430,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11547,77,4042,78206,1025,683.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11548,77,4043,78215,340,226.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11549,77,4044,78216,300,200,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11550,77,4045,78226,575,383.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11551,77,4051,78264,485,323.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11552,77,4056,78290,500,333.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11553,77,4059,78300,280,186.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11554,77,4060,78305,420,280,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11555,77,4061,78315,570,380,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11556,77,4062,78320,520,346.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11557,77,4079,78472,650,433.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11558,77,4087,78579,600,400,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11559,77,4089,78582,600,400,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11560,77,4091,78598,600,400,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11561,77,4097,78607,1585,1056.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11562,77,4098,78608,6420,4280,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11563,77,4111,78709,600,400,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11564,77,4112,78710,638,425.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11565,77,4123,78805,350,233.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11566,77,4124,78806,635,423.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11567,77,4125,78807,650,433.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11568,77,4127,78811,6420,4280,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11569,77,4128,78813,6420,4280,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11570,77,4129,78814,6420,4280,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11571,77,4130,78816,6420,4280,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11572,77,1602,81000,10,6.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11573,77,2490,93882,451,300.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11574,77,2054,93922,334,222.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11575,77,1847,93923,514,342.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11576,77,2056,93965,356,237.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11577,77,2362,93975,1084,722.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11578,77,2363,93978,607,404.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11579,77,3529,93990,488,325.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11580,77,1987,99070,50,33.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11581,77,1559,99212,80,53.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11582,77,2068,A9500,121.7,100,4,20-10-2015,3,26-04-2017,0,0,1,Users,Users,88
11583,77,2070,G0389,275,183.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11584,77,1665,J1030,25,16.67,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11585,77,1667,J1200,20,13.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
11586,77,2074,J2785,230,153.33,4,20-10-2015,0,20-10-2015,0,0,1,Users,NULL,88
12906,77,4151,A9562,883.24,588.82,416,05-11-2015,3,26-04-2017,0,0,1,Users,Users,88
12907,77,4152,A9539,65,43.33,416,05-11-2015,0,05-11-2015,0,0,1,Users,NULL,88
12908,77,4153,27093,500,333.33,416,05-11-2015,0,05-11-2015,0,0,1,Users,NULL,88
12909,77,4154,A9584,2257,1504.67,416,05-11-2015,3,21-09-2016,0,0,1,Users,Users,88
12968,77,1773,82565,15,10,366,21-12-2015,3,20-09-2016,0,0,1,Users,Users,88
13026,77,4183,73521,116,77.33,590,30-01-2016,0,30-01-2016,0,0,1,Users,NULL,88
13027,77,4182,73502,98,65.33,590,30-01-2016,0,30-01-2016,0,0,1,Users,NULL,88
13078,77,4188,72081,160,106.67,4,18-02-2016,590,22-02-2016,0,0,1,Users,Users,88
13079,77,4186,73552,168,112,4,18-02-2016,590,22-02-2016,0,0,1,Users,Users,88
13097,77,3877,76641,550,366.67,590,22-02-2016,0,22-02-2016,0,0,1,Users,NULL,88
13098,77,3942,77086,90,60,590,22-02-2016,0,22-02-2016,0,0,1,Users,NULL,88
13129,77,4210,72082,185,123.33,4,29-02-2016,0,29-02-2016,0,0,1,Users,NULL,88
13149,77,4189,93930,676,450.67,4,09-03-2016,0,09-03-2016,0,0,1,Users,NULL,88
13161,77,4215,A9567,120,80,590,09-03-2016,0,09-03-2016,0,0,1,Users,NULL,88
13162,77,4199,73551,104,69.33,590,09-03-2016,0,09-03-2016,0,0,1,Users,NULL,88
13163,77,4207,73501,110,73.33,590,09-03-2016,0,09-03-2016,0,0,1,Users,NULL,88
13207,77,1633,96372,75,50,590,22-03-2016,4,04-04-2016,0,0,1,Users,Users,88
13304,77,2557,J2001,6,4,590,18-05-2016,0,18-05-2016,0,0,1,Users,NULL,88
13305,77,2081,J1040,70,46.67,590,18-05-2016,0,18-05-2016,0,0,1,Users,NULL,88
13329,77,1910,J1940,4,2.67,590,21-05-2016,0,21-05-2016,0,0,1,Users,NULL,88
13364,77,3941,77085,90,60,590,09-06-2016,0,09-06-2016,0,0,1,Users,NULL,88
13371,77,4177,A9560,200,133.33,366,10-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13379,77,4245,78278,540,360,366,10-06-2016,0,10-06-2016,0,0,1,Users,NULL,88
13432,77,4250,G9550,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13433,77,4251,G9551,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13434,77,4252,3100F,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13435,77,4253,G9637,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13436,77,4254,3341F,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13437,77,4255,7025F,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13438,77,4256,G9638,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13439,77,4257,3342F,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13440,77,4258,G9552,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13441,77,4259,G9554,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13442,77,4260,G9500,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13443,77,4261,G9547,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13444,77,4262,G9548,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13445,77,4263,G9556,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13446,77,4264,G9557,0.01,0.01,4,27-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13548,77,4271,G8883,0.01,0.01,4,30-06-2016,0,30-06-2016,0,0,1,Users,NULL,88
13549,77,4268,G9501,0.01,0.01,4,30-06-2016,3,21-09-2016,0,0,1,Users,Users,88
13550,77,4269,24220,435,290,4,30-06-2016,0,30-06-2016,0,0,1,Users,NULL,88
13595,77,4285,G8885,0.01,0.01,4,07-07-2016,3,21-09-2016,0,0,1,Users,Users,88
13608,77,4222,73522,235,156,4,07-07-2016,0,07-07-2016,0,0,1,Users,NULL,88
13609,77,4223,73503,285,190,4,07-07-2016,0,07-07-2016,0,0,1,Users,NULL,88
13610,77,4274,A9577,400,266.7,4,07-07-2016,3,14-11-2016,0,0,1,Users,Users,88
13672,77,4220,A9581,50,33.33,4,19-07-2016,3,21-09-2016,0,0,1,Users,Users,88
13682,77,4290,3372F,0.01,0.01,4,25-07-2016,3,21-09-2016,0,0,1,Users,Users,88
13692,77,4291,3340F,0.01,0.01,4,27-07-2016,3,21-09-2016,0,0,1,Users,Users,88
13739,77,2293,J3490,6,4,590,18-08-2016,0,18-08-2016,0,0,1,Users,NULL,88
13816,77,4312,3344F,0.01,0.01,3,13-09-2016,0,13-09-2016,0,0,1,Users,NULL,88
13840,77,4235,19283,1056,704,3,20-09-2016,0,20-09-2016,0,0,1,Users,NULL,88
13841,77,4166,27370,400,266.67,3,20-09-2016,0,20-09-2016,0,0,1,Users,NULL,88
13853,77,4273,G9549,0.01,0.01,3,21-09-2016,0,21-09-2016,0,0,1,Users,NULL,88
13895,77,4019,78071,1119,373,3,11-10-2016,0,11-10-2016,0,0,1,Users,NULL,88
13930,77,4352,NSF1,35,35,3,28-10-2016,0,28-10-2016,0,0,1,Users,NULL,88
14142,77,1791,84520,15,10,3,23-12-2016,0,23-12-2016,0,0,1,Users,NULL,88
14233,77,4412,G9367,0.01,0.01,3,06-02-2017,0,06-02-2017,0,0,1,Users,NULL,88
14286,77,4423,G8962,0.01,0.01,3,20-03-2017,0,20-03-2017,0,0,1,Users,NULL,88
14298,77,4427,G0297,850,566.67,734,22-03-2017,0,22-03-2017,0,0,1,Users,NULL,88
14313,77,4109,78707,600,400,734,29-03-2017,0,29-03-2017,0,0,1,Users,NULL,88
14403,77,4407,76706,250,166.67,734,27-04-2017,0,27-04-2017,0,0,1,Users,NULL,88
14419,77,4426,A9548,100,66.67,734,04-05-2017,0,04-05-2017,0,0,1,Users,NULL,88
14623,77,4468,A9512,4,2.67,734,09-08-2017,0,09-08-2017,0,0,1,Users,NULL,88
14640,77,4384,72083,243,162,734,29-08-2017,0,29-08-2017,0,0,1,Users,NULL,88
14780,77,2219,73130,170,113.34,3,05-10-2017,0,05-10-2017,0,0,1,Users,NULL,110
14781,77,1745,73564,208,138.66,3,05-10-2017,0,05-10-2017,0,0,1,Users,NULL,110
14782,77,3877,76641,1100,733.64,3,05-10-2017,0,05-10-2017,0,0,1,Users,NULL,110
14783,77,1746,73721,2910,1940,3,05-10-2017,0,05-10-2017,0,0,1,Users,NULL,110
14784,77,2229,73590,168,112,3,05-10-2017,0,05-10-2017,0,0,1,Users,NULL,110
14785,77,2238,73630,170,113.34,3,05-10-2017,0,05-10-2017,0,0,1,Users,NULL,110
14852,77,4224,73523,85.2,56.8,734,12-10-2017,0,12-10-2017,0,0,1,Users,NULL,88
15331,77,4501,77067,366,244,734,07-01-2018,0,07-01-2018,0,0,1,Users,NULL,88
15341,77,4502,77066,396,264,734,08-01-2018,0,08-01-2018,0,0,1,Users,NULL,88
15349,77,4565,77065,331,220.67,734,08-01-2018,0,08-01-2018,0,0,1,Users,NULL,88
15360,77,4563,71046,104,69.33,734,08-01-2018,734,09-01-2018,0,0,1,Users,Users,88
15361,77,4564,74018,51.69,34.46,734,08-01-2018,0,08-01-2018,0,0,1,Users,NULL,88
15450,77,4567,74019,120,80,734,22-01-2018,0,22-01-2018,0,0,1,Users,NULL,88
15451,77,4568,74021,130,86.67,734,22-01-2018,0,22-01-2018,0,0,1,Users,NULL,88
15452,77,4574,71045,104,69.33,734,22-01-2018,0,22-01-2018,0,0,1,Users,NULL,88
15453,77,4309,Q9963,6,4,734,22-01-2018,0,22-01-2018,0,0,1,Users,NULL,88
15481,77,3601,76642,807,538,734,22-01-2018,0,22-01-2018,0,0,1,Users,NULL,110
15530,77,2225,73562,186,124,734,02-02-2018,0,02-02-2018,0,0,1,Users,NULL,110
15697,77,2235,73620,158,105.33,734,21-03-2018,0,21-03-2018,0,0,1,Users,NULL,110
15729,77,4613,71048,104,69.33,734,09-04-2018,0,09-04-2018,0,0,1,Users,NULL,88
15750,77,2230,73600,158,105.33,734,20-04-2018,0,20-04-2018,0,0,1,Users,NULL,110
15756,77,2234,73610,170,113.33,734,25-04-2018,0,25-04-2018,0,0,1,Users,NULL,110
15773,77,4632,A9505,100,66.67,734,11-05-2018,0,11-05-2018,0,0,1,Users,NULL,88
15774,77,2011,93015,215,143.33,734,11-05-2018,0,11-05-2018,0,0,1,Users,NULL,88
16024,77,4331,3110F,0.01,0.01,734,04-07-2018,0,04-07-2018,0,0,1,Users,NULL,88
16061,77,2223,73560,168,112,734,15-07-2018,0,15-07-2018,0,0,1,Users,NULL,110
16096,77,4647,A9561,150.48,100.32,3,18-07-2018,0,18-07-2018,0,0,1,Users,NULL,88
16140,77,2942,4025F ,0.01,0.01,734,09-08-2018,0,09-08-2018,0,0,1,Users,NULL,88
16142,77,2189,73030,186,124,734,09-08-2018,0,09-08-2018,0,0,1,Users,NULL,110
16172,77,4612,71047,104,69.33,734,20-08-2018,0,20-08-2018,0,0,1,Users,NULL,88
16317,77,4753,93979,426,284,734,04-10-2018,0,04-10-2018,0,0,1,Users,NULL,88
16366,77,4530,A9585,6,4,734,01-11-2018,0,01-11-2018,0,0,1,Users,NULL,88
16386,77,2215,73110,170,113.33,734,14-11-2018,0,14-11-2018,0,0,1,Users,NULL,110
16623,77,4807,10005,189.62,126.41,299,22-01-2019,0,22-01-2019,0,0,1,Users,NULL,88
16624,77,4808,77048,587.53,391.69,299,22-01-2019,0,22-01-2019,0,0,1,Users,NULL,88
16625,77,4806,77049,600.36,400.24,299,22-01-2019,0,22-01-2019,0,0,1,Users,NULL,88
16626,77,4809,77046,370.1,246.73,299,22-01-2019,0,22-01-2019,0,0,1,Users,NULL,88
16627,77,4810,77047,380.22,253.48,299,22-01-2019,0,22-01-2019,0,0,1,Users,NULL,88
16628,77,4811,10006,90.58,60.39,299,22-01-2019,0,22-01-2019,0,0,1,Users,NULL,88
16629,77,4812,10007,426.07,284.05,299,22-01-2019,0,22-01-2019,0,0,1,Users,NULL,88
16630,77,4813,10008,240.31,160.21,299,22-01-2019,0,22-01-2019,0,0,1,Users,NULL,88
16631,77,4816,27369,213.66,142.44,299,22-01-2019,0,22-01-2019,0,0,1,Users,NULL,88
16632,77,4814,10009,696.9,464.6,299,22-01-2019,0,22-01-2019,0,0,1,Users,NULL,88
16633,77,4815,10010,420.29,280.19,299,22-01-2019,0,22-01-2019,0,0,1,Users,NULL,88
16867,77,4655,A9587,107.67,71.78,734,06-02-2019,0,06-02-2019,0,0,1,Users,NULL,88
